City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
416,Olafsvik,64.8945,-23.7142,28.08,70,100,16.98,IS,2022-02-06 18:58:39,overcast clouds
417,Ganzhou,28.8184,115.4327,35.92,98,100,5.28,CN,2022-02-06 18:58:39,light rain
418,Malanje,-9.5402,16.341,66.58,70,100,5.55,AO,2022-02-06 18:58:39,overcast clouds
419,Aginskoye,51.1,114.53,11.03,86,61,12.12,RU,2022-02-06 18:58:39,broken clouds
420,Port Augusta,-32.5,137.7667,71.71,32,1,12.28,AU,2022-02-06 18:58:40,clear sky
421,Miri,4.4148,114.0089,75.34,100,40,0.0,MY,2022-02-06 18:58:40,scattered clouds
422,Jining,35.405,116.5814,34.27,30,100,1.54,CN,2022-02-06 18:58:40,overcast clouds
423,Arlit,18.7369,7.3853,68.68,9,0,5.28,NE,2022-02-06 18:55:09,clear sky
424,Belaya Gora,68.5333,146.4167,-42.79,100,69,0.92,RU,2022-02-06 18:58:20,broken clouds
425,Bahir Dar,11.5936,37.3908,67.21,55,57,3.65,ET,2022-02-06 18:53:57,light rain
426,Turukhansk,65.8167,87.9833,-12.87,100,86,3.02,RU,2022-02-06 18:56:47,overcast clouds
427,Kedrovyy,56.1667,91.8167,19.81,87,100,4.56,RU,2022-02-06 18:58:41,overcast clouds
428,Touros,-5.1989,-35.4608,88.7,63,1,13.51,BR,2022-02-06 18:58:41,clear sky
429,Bowen,-20.0167,148.2333,71.82,81,76,12.41,AU,2022-02-06 18:58:42,broken clouds
430,Palora,-1.7,-77.9333,73.38,85,98,1.39,EC,2022-02-06 18:58:42,light rain
431,Ayabe,35.3,135.25,35.65,98,100,0.67,JP,2022-02-06 18:58:42,light snow
432,Puerto Penasco,31.3167,-113.5333,61.92,47,0,4.0,MX,2022-02-06 18:58:43,clear sky
433,Maltahohe,-24.8333,16.9833,70.16,66,100,16.82,NA,2022-02-06 18:58:43,light rain
434,Moree,-29.4667,149.85,59.02,72,0,6.91,AU,2022-02-06 18:58:43,clear sky
435,Berliste,44.9867,21.4631,47.98,67,18,6.49,RO,2022-02-06 18:58:44,few clouds
436,Dabat,12.9842,37.765,53.51,48,0,3.8,ET,2022-02-06 18:58:44,clear sky
437,Mayumba,-3.432,10.6554,78.04,87,65,4.03,GA,2022-02-06 18:58:44,broken clouds
438,Celestun,20.8667,-90.4,73.67,77,93,15.48,MX,2022-02-06 18:58:45,overcast clouds
439,Hammerfest,70.6634,23.6821,31.73,74,0,13.8,NO,2022-02-06 18:56:48,clear sky
440,Simplicio Mendes,-7.8539,-41.9103,93.22,34,100,5.12,BR,2022-02-06 18:58:46,overcast clouds
441,Spirit River,55.7833,-118.8361,41.76,62,95,22.48,CA,2022-02-06 18:58:47,overcast clouds
442,Chifeng,42.2683,118.9636,9.14,80,4,5.7,CN,2022-02-06 18:58:47,clear sky
443,Yeppoon,-23.1333,150.7333,67.78,76,10,13.24,AU,2022-02-06 18:58:47,clear sky
444,Coahuayana,18.7333,-103.6833,88.77,30,5,7.61,MX,2022-02-06 18:58:18,clear sky
445,Birin,26.8865,88.0718,42.1,84,40,2.26,NP,2022-02-06 18:58:48,scattered clouds
446,Pokhara,28.2333,83.9833,47.82,83,14,2.89,NP,2022-02-06 18:58:48,few clouds
447,Ponta Delgada,37.7333,-25.6667,64.51,88,40,16.11,PT,2022-02-06 18:58:48,scattered clouds
448,Narsaq,60.9167,-46.05,9.37,72,100,1.16,GL,2022-02-06 18:58:50,overcast clouds
449,Cabatuan,10.8794,122.486,73.76,87,66,12.08,PH,2022-02-06 18:58:50,broken clouds
450,North Bend,43.4065,-124.2243,54.86,100,9,3.58,US,2022-02-06 18:58:50,clear sky
451,Boende,-0.2167,20.8667,81.36,42,100,0.34,CD,2022-02-06 18:58:51,overcast clouds
452,Pyaozerskiy,65.8333,31.1667,13.64,95,100,9.57,RU,2022-02-06 18:58:51,overcast clouds
453,Kishi,9.0833,3.85,83.82,14,0,4.41,NG,2022-02-06 18:58:51,clear sky
454,Lindenhurst,40.6868,-73.3735,32.23,64,94,1.01,US,2022-02-06 18:54:15,overcast clouds
455,Sayyan,15.1718,44.3244,54.28,45,53,4.79,YE,2022-02-06 18:55:34,broken clouds
456,Aksarka,66.5606,67.7975,-17.27,100,87,6.53,RU,2022-02-06 18:59:52,overcast clouds
457,Sechura,-5.5569,-80.8222,82.72,54,26,14.7,PE,2022-02-06 18:59:52,scattered clouds
458,Rincon,32.296,-81.2354,43.25,75,100,14.97,US,2022-02-06 18:59:52,overcast clouds
459,Chabahar,25.2919,60.643,71.1,67,0,10.07,IR,2022-02-06 18:59:53,clear sky
460,Sinnamary,5.3833,-52.95,81.88,75,100,9.33,GF,2022-02-06 18:55:29,moderate rain
461,Delta,5.5,6.0,82.06,67,0,8.77,NG,2022-02-06 18:59:53,clear sky
462,Kudahuvadhoo,2.6708,72.8944,81.88,64,30,10.56,MV,2022-02-06 18:59:53,scattered clouds
463,Axim,4.8699,-2.2405,80.15,79,54,7.9,GH,2022-02-06 18:57:11,broken clouds
464,Ferme-Neuve,46.7001,-75.4493,10.18,72,100,10.85,CA,2022-02-06 18:59:54,overcast clouds
465,Safranbolu,41.2508,32.6942,30.29,95,57,0.43,TR,2022-02-06 18:59:54,broken clouds
466,Shaowu,27.3409,117.4831,47.55,99,100,4.7,CN,2022-02-06 18:59:54,light rain
467,Aasiaat,68.7098,-52.8699,-0.35,91,100,1.52,GL,2022-02-06 18:58:58,overcast clouds
468,Havre-Saint-Pierre,50.2334,-63.5986,5.59,51,0,16.11,CA,2022-02-06 18:58:51,clear sky
469,Presidencia Roque Saenz Pena,-26.7852,-60.4388,87.03,26,0,9.19,AR,2022-02-06 18:59:55,clear sky
470,Praia Da Vitoria,38.7333,-27.0667,59.76,100,75,16.06,PT,2022-02-06 18:59:55,mist
471,Sapele,5.8941,5.6767,80.46,70,0,8.19,NG,2022-02-06 18:59:55,clear sky
472,Saint-Marc,19.1082,-72.6938,82.31,55,24,5.1,HT,2022-02-06 18:59:56,few clouds
473,Belaya Kholunitsa,58.84,50.8528,18.46,97,100,4.09,RU,2022-02-06 18:59:56,snow
474,Bengkulu,-3.8004,102.2655,76.1,88,100,9.84,ID,2022-02-06 18:55:19,overcast clouds
475,Pokrovsk,48.282,37.1758,29.01,94,100,6.69,UA,2022-02-06 18:59:56,overcast clouds
476,Colares,38.7992,-9.4469,60.3,49,0,5.01,PT,2022-02-06 18:59:57,clear sky
477,San Patricio,28.017,-97.5169,64.49,60,6,5.26,US,2022-02-06 18:56:27,clear sky
478,Flin Flon,54.7682,-101.865,-9.56,64,75,5.75,CA,2022-02-06 18:59:57,broken clouds
479,Havoysund,70.9963,24.6622,27.48,72,3,26.04,NO,2022-02-06 18:59:57,clear sky
480,Katima Mulilo,-17.5,24.2667,66.38,93,16,5.14,NA,2022-02-06 18:59:58,few clouds
481,Cap-Aux-Meules,47.3821,-61.8597,14.05,67,75,16.11,CA,2022-02-06 18:59:58,broken clouds
482,Jardim,-21.4803,-56.1381,87.55,44,87,10.92,BR,2022-02-06 18:55:00,overcast clouds
483,Mantua,45.1667,10.7833,46.81,89,96,5.01,IT,2022-02-06 18:59:58,overcast clouds
484,Anapolis,-16.3267,-48.9528,79.27,69,75,9.22,BR,2022-02-06 18:59:59,broken clouds
485,Port Macquarie,-31.4333,152.9167,62.89,77,94,12.62,AU,2022-02-06 18:59:59,overcast clouds
486,Manggar,-2.8833,108.2667,78.93,86,100,9.06,ID,2022-02-06 18:59:59,light rain
487,Nome,64.5011,-165.4064,-11.29,88,0,9.15,US,2022-02-06 18:55:10,clear sky
488,Tanete,-3.9443,119.7848,74.89,95,100,1.19,ID,2022-02-06 19:00:00,overcast clouds
489,Malyye Derbety,47.9547,44.6808,28.87,98,100,5.41,RU,2022-02-06 19:00:00,light snow
490,Jiangyou,31.7667,104.7167,38.41,94,100,3.31,CN,2022-02-06 19:00:01,overcast clouds
491,Inhambane,-23.865,35.3833,78.03,76,24,15.21,MZ,2022-02-06 19:00:02,few clouds
492,Comodoro Rivadavia,-45.8667,-67.5,66.96,57,6,10.36,AR,2022-02-06 19:00:03,clear sky
493,Rio Gallegos,-51.6226,-69.2181,77.05,33,40,19.57,AR,2022-02-06 18:56:07,scattered clouds
494,Bradford,53.7939,-1.7521,42.62,82,40,26.46,GB,2022-02-06 19:00:05,scattered clouds
495,Santa Maria,-29.6842,-53.8069,86.11,24,5,12.97,BR,2022-02-06 19:00:06,clear sky
496,Fort Dodge,42.4975,-94.168,30.29,74,100,14.97,US,2022-02-06 19:00:08,overcast clouds
497,Bulawayo,-20.15,28.5833,63.66,69,34,7.78,ZW,2022-02-06 19:00:10,scattered clouds
498,Tigil,57.8,158.6667,2.57,86,69,5.84,RU,2022-02-06 19:00:10,broken clouds
499,High Level,58.5169,-117.136,34.23,85,28,5.82,CA,2022-02-06 18:55:17,scattered clouds
500,Bandarbeyla,9.4942,50.8122,75.87,72,100,14.9,SO,2022-02-06 19:00:12,overcast clouds
501,Andenes,69.3143,16.1194,31.98,74,75,10.36,NO,2022-02-06 19:00:12,broken clouds
502,Pudozh,61.8099,36.5345,14.27,93,98,7.76,RU,2022-02-06 19:00:15,overcast clouds
503,Muravlenko,63.7898,74.523,-19.1,100,91,5.57,RU,2022-02-06 19:01:15,overcast clouds
504,Tari,12.4086,4.4914,78.8,14,0,10.02,NG,2022-02-06 18:57:00,clear sky
505,Olkhovka,53.2115,60.6069,7.43,95,100,3.69,RU,2022-02-06 19:01:16,overcast clouds
506,Sungairaya,0.7,108.9,76.68,93,100,3.62,ID,2022-02-06 19:01:01,overcast clouds
507,Pacific Grove,36.6177,-121.9166,66.81,53,0,3.0,US,2022-02-06 19:01:16,clear sky
508,Yingcheng,30.95,113.55,32.0,98,100,10.65,CN,2022-02-06 19:01:17,light snow
509,Vanavara,60.34,102.2797,-13.76,100,93,2.48,RU,2022-02-06 18:59:31,overcast clouds
510,Poltava,49.5937,34.5407,25.81,93,90,8.41,UA,2022-02-06 19:01:17,overcast clouds
511,Strezhevoy,60.7333,77.5889,3.18,96,73,9.28,RU,2022-02-06 19:01:17,broken clouds
512,Abu Dhabi,24.4667,54.3667,66.31,62,20,1.99,AE,2022-02-06 18:59:12,few clouds
513,Jhol,25.9551,68.8882,65.53,75,0,8.68,PK,2022-02-06 19:01:18,clear sky
514,Langham,52.3668,-106.9679,24.67,92,100,7.34,CA,2022-02-06 19:01:18,overcast clouds
515,Shuya,56.8487,41.3883,11.19,98,100,4.7,RU,2022-02-06 19:01:18,overcast clouds
516,Yarada,17.65,83.2667,70.12,83,20,2.3,IN,2022-02-06 19:01:19,mist
517,Along,28.1667,94.7667,48.25,96,54,0.6,IN,2022-02-06 19:01:19,broken clouds
518,Lata,40.1629,-8.3327,52.81,61,1,3.94,PT,2022-02-06 18:57:28,clear sky
519,Palmer,42.1584,-72.3287,29.28,41,100,3.0,US,2022-02-06 19:01:20,overcast clouds
520,Matara,5.9485,80.5353,75.6,79,82,2.57,LK,2022-02-06 19:01:20,broken clouds
521,Bria,6.5423,21.9863,78.06,18,100,4.14,CF,2022-02-06 19:01:20,overcast clouds
522,Ahuimanu,21.4447,-157.8378,75.85,80,37,5.01,US,2022-02-06 19:01:21,scattered clouds
523,Tamandare,-8.7597,-35.1047,83.55,62,69,12.84,BR,2022-02-06 19:01:21,broken clouds
524,Sangar,63.9242,127.4739,-35.12,97,92,4.07,RU,2022-02-06 19:01:21,overcast clouds
525,Kotido,2.9806,34.1331,78.19,29,100,9.35,UG,2022-02-06 19:01:21,overcast clouds
526,Porto Santo,33.072,-16.3415,62.51,67,40,16.11,PT,2022-02-06 19:01:22,scattered clouds
527,Maragogi,-9.0122,-35.2225,82.74,66,100,14.25,BR,2022-02-06 19:01:22,overcast clouds
528,Gamba,-2.65,10.0,77.59,84,64,5.5,GA,2022-02-06 19:01:23,broken clouds
529,Mikumi,-7.4041,36.9831,71.67,90,100,2.17,TZ,2022-02-06 19:01:23,light rain
530,Saint-Pierre,-21.3393,55.4781,78.48,78,0,4.61,RE,2022-02-06 19:00:01,clear sky
531,Ouadda,8.0777,22.4007,71.53,18,52,7.09,CF,2022-02-06 19:01:03,broken clouds
532,Suez,29.9737,32.5263,58.28,57,0,3.4,EG,2022-02-06 19:00:34,clear sky
533,Marzuq,14.4,46.4667,65.86,32,100,1.74,YE,2022-02-06 19:01:24,overcast clouds
534,Gewane,10.1664,40.6453,79.81,49,63,15.5,ET,2022-02-06 19:01:24,broken clouds
535,Camacupa,-12.0167,17.4833,65.08,60,100,4.81,AO,2022-02-06 19:01:24,overcast clouds
536,Karratha,-20.7377,116.8463,83.79,80,1,5.55,AU,2022-02-06 19:01:25,clear sky
537,Tuni,17.35,82.55,67.95,78,43,2.62,IN,2022-02-06 19:01:25,scattered clouds
538,Sterling,39.0062,-77.4286,38.32,47,0,1.01,US,2022-02-06 19:00:44,clear sky
539,Iranshahr,27.2025,60.6848,65.03,38,0,3.62,IR,2022-02-06 19:01:25,clear sky
540,Soyo,-6.1349,12.3689,78.03,83,29,9.95,AO,2022-02-06 19:01:26,scattered clouds
541,Atar,20.5169,-13.0499,80.96,8,0,8.86,MR,2022-02-06 19:01:26,clear sky
542,Ostrovnoy,68.0531,39.5131,13.96,86,98,22.37,RU,2022-02-06 19:01:26,overcast clouds
543,Tianpeng,30.9866,103.9393,34.38,95,61,3.09,CN,2022-02-06 19:01:26,broken clouds
544,Waddan,29.1614,16.139,62.04,18,7,6.49,LY,2022-02-06 19:01:27,clear sky
545,Mgandu,-5.95,34.1333,61.75,93,100,2.93,TZ,2022-02-06 19:02:27,light rain
546,Kirakira,-10.4544,161.9205,80.85,86,99,7.78,SB,2022-02-06 19:02:27,overcast clouds
547,Viesca,25.35,-102.8,61.16,29,87,3.13,MX,2022-02-06 19:02:28,overcast clouds
548,Klyuchi,52.2667,79.1667,-3.51,99,32,4.05,RU,2022-02-06 19:02:28,scattered clouds
549,Pitsunda,43.1592,40.3378,35.78,81,80,5.95,GE,2022-02-06 19:02:28,broken clouds
550,Kyaikto,17.3,97.0167,72.7,78,84,4.34,MM,2022-02-06 19:02:29,broken clouds
551,Ponca City,36.707,-97.0856,48.02,57,1,8.57,US,2022-02-06 19:02:29,clear sky
552,Carballo,43.213,-8.691,53.29,93,73,1.5,ES,2022-02-06 19:02:29,broken clouds
553,Alice Springs,-23.7,133.8833,60.35,94,0,4.61,AU,2022-02-06 19:02:30,clear sky
554,Aklavik,68.2191,-135.0107,-14.73,91,100,18.3,CA,2022-02-06 19:02:30,overcast clouds
555,Tual,-5.6667,132.75,82.83,76,100,6.46,ID,2022-02-06 19:02:30,overcast clouds
556,Uruzgan,32.8333,66.0,39.13,44,0,2.77,AF,2022-02-06 19:02:31,clear sky
557,Gravdal,68.1214,13.5031,33.48,69,40,4.61,NO,2022-02-06 19:02:31,scattered clouds
558,Tambopata,-12.7333,-69.1833,86.68,59,100,1.74,PE,2022-02-06 19:02:31,heavy intensity rain
559,Puga,21.5833,-104.8167,82.78,38,40,11.5,MX,2022-02-06 19:02:32,scattered clouds
560,Valley City,46.9233,-98.0032,3.94,78,40,12.66,US,2022-02-06 19:00:07,scattered clouds
561,Sirjan,29.452,55.6814,45.88,31,0,2.55,IR,2022-02-06 19:02:32,clear sky
562,Toppenish,46.3774,-120.3087,45.21,77,100,0.38,US,2022-02-06 19:02:32,overcast clouds
563,Faya,18.3851,42.4509,54.48,77,6,1.81,SA,2022-02-06 19:02:33,clear sky
564,Karaidel,55.8337,56.9069,13.19,97,100,2.89,RU,2022-02-06 19:02:33,overcast clouds
565,Bilma,18.6853,12.9164,65.66,14,0,8.52,NE,2022-02-06 19:02:33,clear sky
566,Vila Velha,-20.3297,-40.2925,85.95,80,20,7.0,BR,2022-02-06 18:58:16,few clouds
567,Miyako,39.6367,141.9525,25.97,60,11,9.35,JP,2022-02-06 19:02:34,few clouds
568,Potsdam,52.3989,13.0657,42.06,95,100,5.01,DE,2022-02-06 19:02:34,overcast clouds
569,Tukrah,32.5341,20.5791,57.85,70,100,5.84,LY,2022-02-06 19:02:35,overcast clouds
570,Techiman,7.5862,-1.9414,84.85,31,6,4.05,GH,2022-02-06 19:02:35,clear sky
571,Progreso,21.2833,-89.6667,71.71,74,74,11.23,MX,2022-02-06 19:02:35,broken clouds
572,Sarandi,-23.4436,-51.8739,79.72,66,66,9.57,BR,2022-02-06 19:02:36,broken clouds
573,Verkhnevilyuysk,63.4453,120.3167,-7.22,98,100,5.66,RU,2022-02-06 19:02:36,overcast clouds
574,Burdur,37.7203,30.2908,34.32,74,0,6.91,TR,2022-02-06 19:02:37,clear sky
575,Plettenberg Bay,-34.0527,23.3716,74.48,64,94,5.57,ZA,2022-02-06 19:02:37,overcast clouds
576,Tateyama,34.9833,139.8667,34.02,50,98,10.69,JP,2022-02-06 19:02:37,overcast clouds
577,Tulun,54.5611,100.5792,9.61,97,100,2.42,RU,2022-02-06 19:02:38,overcast clouds
578,Smolenka,52.1352,113.4974,8.67,85,66,4.47,RU,2022-02-06 19:02:38,broken clouds
579,Banjar,-8.19,114.9675,78.66,92,99,2.64,ID,2022-02-06 19:02:38,overcast clouds
580,Kailua,21.4022,-157.7394,76.14,79,22,5.99,US,2022-02-06 19:02:39,few clouds
581,Suluq,31.6682,20.2521,57.87,63,100,2.89,LY,2022-02-06 19:02:39,overcast clouds
582,Chunskiy,56.0815,99.6342,12.85,98,100,2.42,RU,2022-02-06 19:02:39,overcast clouds
583,Valparaiso,-33.0393,-71.6273,67.64,72,40,14.97,CL,2022-02-06 18:57:47,scattered clouds
584,Mezen,65.8522,44.24,16.74,92,100,11.1,RU,2022-02-06 19:02:40,overcast clouds
585,Sakaiminato,35.55,133.2333,38.05,72,100,4.52,JP,2022-02-06 19:02:40,overcast clouds
586,La Ronge,55.1001,-105.2842,-1.95,78,100,8.05,CA,2022-02-06 18:57:51,overcast clouds
587,Noyabrsk,63.1994,75.4507,-12.1,100,73,8.63,RU,2022-02-06 19:03:40,broken clouds
588,Batagay,67.6333,134.6333,-30.48,95,100,1.68,RU,2022-02-06 19:03:41,overcast clouds
589,Vangaindrano,-23.35,47.6,77.63,93,100,14.58,MG,2022-02-06 19:03:41,moderate rain
590,Arkadak,51.9326,43.4978,13.89,98,100,5.28,RU,2022-02-06 19:03:41,overcast clouds
591,Kanda,33.7833,130.9833,38.25,70,18,6.06,JP,2022-02-06 19:03:42,few clouds
592,Atambua,-9.1061,124.8925,74.55,85,45,1.39,ID,2022-02-06 19:03:42,scattered clouds
593,Gerede,40.8008,32.1969,18.23,93,23,6.13,TR,2022-02-06 19:03:42,few clouds
594,Trapani,37.8333,12.6667,55.35,85,100,6.64,IT,2022-02-06 19:03:43,overcast clouds
595,Kyren,51.6828,102.1408,7.75,83,26,2.33,RU,2022-02-06 19:03:43,scattered clouds
596,Luba,3.4568,8.5547,80.49,82,6,9.08,GQ,2022-02-06 18:58:47,clear sky
